Stock,Year,Close,EPS(TTM),PE(TTM),Prev_EPS,Prev_PE,Prev_Close,FR%,SR%,TR%
INDIGO.NS,2021-11-15,2306.25,-165.66,-13.92,-150.85,-11.23,1694.75,9.82,26.29,36.11
INDUSTOWER.NS,2013-05-16,176.3,5.31,33.2,,,,,,
INDUSTOWER.NS,2014-05-16,230.9,8.03,28.75,5.31,33.2,176.3,51.22,-20.27,30.95
INDUSTOWER.NS,2015-05-16,410.0,10.52,38.97,8.03,28.75,230.9,31.01,46.56,77.57000000000001
INDUSTOWER.NS,2016-05-16,374.9,11.85,31.64,10.52,38.97,410.0,12.64,-21.19,-8.55
INDUSTOWER.NS,2017-05-16,371.05,14.85,24.99,11.85,31.64,374.9,25.32,-26.34,-1.0199999999999996
INDUSTOWER.NS,2018-05-16,312.45,13.48,23.18,14.85,24.99,371.05,-9.23,-6.58,-15.81
INDUSTOWER.NS,2019-05-16,263.85,13.48,19.57,13.48,23.18,312.45,0.0,-15.57,-15.57
INDUSTOWER.NS,2020-05-16,202.5,17.83,11.36,13.48,19.57,263.85,32.27,-55.48,-23.209999999999994
INDUSTOWER.NS,2021-05-16,244.35,14.02,17.43,17.83,11.36,202.5,-21.37,42.03,20.66
INDUSTOWER.NS,2021-11-15,293.1,19.72,14.86,14.02,17.43,244.35,40.66,-20.74,19.919999999999998
JINDALSTEL.NS,2012-05-16,466.45,42.41,11.0,,,,,,
JINDALSTEL.NS,2013-05-16,312.7,31.13,10.04,42.41,11.0,466.45,-26.6,-6.41,-33.010000000000005
JINDALSTEL.NS,2014-05-16,258.2,20.88,12.37,31.13,10.04,312.7,-32.93,15.56,-17.369999999999997
JINDALSTEL.NS,2015-05-16,136.4,-13.97,-9.76,20.88,12.37,258.2,-166.91,119.74,-47.17
JINDALSTEL.NS,2016-05-16,62.35,-32.42,-1.92,-13.97,-9.76,136.4,132.07,-186.34,-54.27000000000001
JINDALSTEL.NS,2017-05-16,114.2,-24.93,-4.58,-32.42,-1.92,62.35,-23.1,106.36,83.25999999999999
JINDALSTEL.NS,2018-05-16,252.25,-14.56,-17.32,-24.93,-4.58,114.2,-41.6,162.43,120.83000000000001
JINDALSTEL.NS,2019-05-16,155.25,-17.0,-9.13,-14.56,-17.32,252.25,16.76,-55.2,-38.44
JINDALSTEL.NS,2020-05-16,94.55,-1.07,-88.36,-17.0,-9.13,155.25,-93.71,54.61,-39.099999999999994
JINDALSTEL.NS,2021-05-16,417.3,39.33,10.61,-1.07,-88.36,94.55,-3775.7,4116.86,341.15999999999985
JINDALSTEL.NS,2021-11-15,398.5,69.14,5.76,39.33,10.61,417.3,75.79,-80.36,-4.569999999999993
JUBLFOOD.NS,2012-05-16,574.25,7.93,72.41,,,,,,
JUBLFOOD.NS,2013-05-16,539.05,10.04,53.69,7.93,72.41,574.25,26.61,-32.73,-6.119999999999997
JUBLFOOD.NS,2014-05-16,571.0,9.03,63.23,10.04,53.69,539.05,-10.06,15.98,5.92
JUBLFOOD.NS,2015-05-16,876.1,8.47,103.44,9.03,63.23,571.0,-6.2,59.65,53.449999999999996
JUBLFOOD.NS,2016-05-16,590.88,7.36,80.28,8.47,103.44,876.1,-13.11,-19.46,-32.57
JUBLFOOD.NS,2017-05-16,512.72,4.38,117.06,7.36,80.28,590.88,-40.49,27.26,-13.23
JUBLFOOD.NS,2018-05-16,1200.22,14.87,80.71,4.38,117.06,512.72,239.5,-105.42,134.07999999999998
JUBLFOOD.NS,2019-05-16,1242.5,24.23,51.28,14.87,80.71,1200.22,62.95,-59.41,3.5400000000000063
JUBLFOOD.NS,2020-05-16,1666.3,21.22,78.52,24.23,51.28,1242.5,-12.42,46.52,34.1
JUBLFOOD.NS,2021-05-16,2805.25,17.55,159.84,21.22,78.52,1666.3,-17.3,85.65,68.35000000000001
JUBLFOOD.NS,2021-11-15,4003.75,31.78,125.98,17.55,159.84,2805.25,81.08,-38.36,42.72
LTI.NS,2017-05-16,763.15,56.91,13.41,,,,,,
LTI.NS,2018-05-16,1610.4,64.65,24.91,56.91,13.41,763.15,13.6,97.42,111.02
LTI.NS,2019-05-16,1758.1,87.37,20.12,64.65,24.91,1610.4,35.14,-25.99,9.150000000000002
LTI.NS,2020-05-16,1645.8,87.3,18.85,87.37,20.12,1758.1,-0.08,-6.31,-6.39
LTI.NS,2021-05-16,3598.35,110.79,32.48,87.3,18.85,1645.8,26.91,91.75,118.66
LTI.NS,2021-11-15,7243.25,120.77,59.98,110.79,32.48,3598.35,9.01,92.3,101.31
LUPIN.NS,2012-05-16,537.35,19.43,27.66,,,,,,
LUPIN.NS,2013-05-16,782.0,29.36,26.63,19.43,27.66,537.35,51.11,-5.63,45.48
LUPIN.NS,2014-05-16,953.35,40.96,23.28,29.36,26.63,782.0,39.51,-17.55,21.959999999999997
LUPIN.NS,2015-05-16,1684.25,53.47,31.5,40.96,23.28,953.35,30.54,46.1,76.64
LUPIN.NS,2016-05-16,1588.7,50.17,31.67,53.47,31.5,1684.25,-6.17,0.51,-5.66
LUPIN.NS,2017-05-16,1284.5,56.63,22.68,50.17,31.67,1588.7,12.88,-32.05,-19.169999999999995
LUPIN.NS,2018-05-16,750.8,5.56,135.04,56.63,22.68,1284.5,-90.18,48.64,-41.540000000000006
LUPIN.NS,2019-05-16,782.15,13.4,58.37,5.56,135.04,750.8,141.01,-136.84,4.1699999999999875
LUPIN.NS,2020-05-16,841.8,-5.95,-141.48,13.4,58.37,782.15,-144.4,152.03,7.6299999999999955
LUPIN.NS,2021-05-16,1178.45,26.81,43.96,-5.95,-141.48,841.8,-550.59,590.6,40.00999999999999
LUPIN.NS,2021-11-15,948.25,-14.45,-65.62,26.81,43.96,1178.45,-153.9,134.37,-19.53
MARICO.NS,2012-05-16,85.43,2.58,33.11,,,,,,
MARICO.NS,2013-05-16,107.87,3.07,35.14,2.58,33.11,85.43,18.99,7.29,26.279999999999998
MARICO.NS,2014-05-16,112.9,3.76,30.03,3.07,35.14,107.87,22.48,-17.81,4.670000000000002
MARICO.NS,2015-05-16,202.8,4.45,45.57,3.76,30.03,112.9,18.35,61.25,79.6
MARICO.NS,2016-05-16,254.4,5.51,46.17,4.45,45.57,202.8,23.82,1.63,25.45
MARICO.NS,2017-05-16,310.15,6.19,50.11,5.51,46.17,254.4,12.34,9.59,21.93
MARICO.NS,2018-05-16,312.35,6.31,49.5,6.19,50.11,310.15,1.94,-1.24,0.7
MARICO.NS,2019-05-16,355.05,8.63,41.14,6.31,49.5,312.35,36.77,-23.1,13.670000000000002
MARICO.NS,2020-05-16,316.5,7.91,40.01,8.63,41.14,355.05,-8.34,-2.52,-10.86
MARICO.NS,2021-05-16,474.55,9.08,52.26,7.91,40.01,316.5,14.79,35.14,49.93
MARICO.NS,2021-11-15,546.8,9.23,59.24,9.08,52.26,474.55,1.65,13.58,15.23
MCDOWELL-N.NS,2012-05-16,133.19,2.87,46.41,,,,,,
MCDOWELL-N.NS,2013-05-16,460.98,-1.55,-297.41,2.87,46.41,133.19,-154.01,400.12,246.11
MCDOWELL-N.NS,2014-05-16,522.44,-61.78,-8.46,-1.55,-297.41,460.98,3885.81,-3872.47,13.340000000000146
MCDOWELL-N.NS,2015-05-16,745.31,-23.23,-32.08,-61.78,-8.46,522.44,-62.4,105.02,42.62
MCDOWELL-N.NS,2016-05-16,535.74,1.9,281.97,-23.23,-32.08,745.31,-108.18,80.06,-28.120000000000005
MCDOWELL-N.NS,2017-05-16,430.49,1.38,311.95,1.9,281.97,535.74,-27.37,7.72,-19.650000000000002
MCDOWELL-N.NS,2018-05-16,639.34,8.72,73.32,1.38,311.95,430.49,531.88,-483.37,48.50999999999999
MCDOWELL-N.NS,2019-05-16,523.55,9.64,54.31,8.72,73.32,639.34,10.55,-28.66,-18.11
MCDOWELL-N.NS,2020-05-16,540.85,9.07,59.63,9.64,54.31,523.55,-5.91,9.22,3.3100000000000005
MCDOWELL-N.NS,2021-05-16,565.3,5.28,107.06,9.07,59.63,540.85,-41.79,46.3,4.509999999999998
MCDOWELL-N.NS,2021-11-15,958.6,11.6,82.64,5.28,107.06,565.3,119.7,-50.11,69.59
MUTHOOTFIN.NS,2015-05-16,190.95,16.86,11.33,,,,,,
MUTHOOTFIN.NS,2016-05-16,211.2,20.41,10.35,16.86,11.33,190.95,21.06,-10.47,10.589999999999998
MUTHOOTFIN.NS,2017-05-16,392.45,30.03,13.07,20.41,10.35,211.2,47.13,38.68,85.81
MUTHOOTFIN.NS,2018-05-16,426.25,45.74,9.32,30.03,13.07,392.45,52.31,-43.71,8.600000000000001
MUTHOOTFIN.NS,2019-05-16,571.85,51.86,11.03,45.74,9.32,426.25,13.38,20.8,34.18
MUTHOOTFIN.NS,2020-05-16,819.85,78.25,10.48,51.86,11.03,571.85,50.89,-7.53,43.36
MUTHOOTFIN.NS,2021-05-16,1167.95,94.83,12.32,78.25,10.48,819.85,21.19,21.28,42.47
MUTHOOTFIN.NS,2021-11-15,1691.35,99.81,16.95,94.83,12.32,1167.95,5.25,39.57,44.82
NAUKRI.NS,2012-05-16,356.65,9.46,37.7,,,,,,
NAUKRI.NS,2013-05-16,363.9,8.39,43.37,9.46,37.7,356.65,-11.31,13.34,2.0299999999999994
NAUKRI.NS,2014-05-16,583.2,8.21,71.04,8.39,43.37,363.9,-2.15,62.43,60.28
NAUKRI.NS,2015-05-16,720.95,2.0,360.48,8.21,71.04,583.2,-75.64,99.26,23.620000000000005
NAUKRI.NS,2016-05-16,743.15,11.21,66.29,2.0,360.48,720.95,460.5,-457.43,3.069999999999993
NAUKRI.NS,2017-05-16,855.5,-1.95,-438.72,11.21,66.29,743.15,-117.4,132.51,15.109999999999985
NAUKRI.NS,2018-05-16,1189.2,42.05,28.28,-1.95,-438.72,855.5,-2256.41,2295.42,39.01000000000022
NAUKRI.NS,2019-05-16,1904.85,49.43,38.54,42.05,28.28,1189.2,17.55,42.65,60.2
NAUKRI.NS,2020-05-16,2591.65,-19.39,-133.66,49.43,38.54,1904.85,-139.23,175.29,36.06
NAUKRI.NS,2021-05-16,4291.65,109.26,39.28,-19.39,-133.66,2591.65,-663.49,729.09,65.60000000000002
NAUKRI.NS,2021-11-15,6406.5,660.8,9.7,109.26,39.28,4291.65,504.8,-455.45,49.35000000000002
NMDC.NS,2009-05-16,222.15,11.03,20.14,,,,,,
NMDC.NS,2013-05-16,128.35,15.98,8.03,11.03,20.14,222.15,44.88,-87.11,-42.23
NMDC.NS,2014-05-16,154.9,16.07,9.64,15.98,8.03,128.35,0.56,20.16,20.72
NMDC.NS,2015-05-16,131.85,16.01,8.24,16.07,9.64,154.9,-0.37,-14.47,-14.84
NMDC.NS,2016-05-16,89.1,6.42,13.88,16.01,8.24,131.85,-59.9,27.46,-32.44
NMDC.NS,2017-05-16,128.45,8.04,15.98,6.42,13.88,89.1,25.23,18.95,44.18
NMDC.NS,2018-05-16,115.05,12.04,9.56,8.04,15.98,128.45,49.75,-60.18,-10.43
NMDC.NS,2019-05-16,90.3,15.08,5.99,12.04,9.56,115.05,25.25,-46.79,-21.54
NMDC.NS,2020-05-16,73.85,11.67,6.33,15.08,5.99,90.3,-22.61,4.39,-18.22
NMDC.NS,2021-05-16,185.75,21.42,8.67,11.67,6.33,73.85,83.55,67.87,151.42000000000002
NMDC.NS,2021-11-15,143.05,35.54,4.03,21.42,8.67,185.75,65.92,-88.78,-22.86
PEL.NS,2012-05-16,417.05,5.47,76.24,,,,,,
PEL.NS,2013-05-16,571.65,-11.15,-51.27,5.47,76.24,417.05,-303.84,340.9,37.06
PEL.NS,2014-05-16,578.97,-24.59,-23.54,-11.15,-51.27,571.65,120.54,-119.28,1.2600000000000051
PEL.NS,2015-05-16,973.27,139.77,6.96,-24.59,-23.54,578.97,-668.4,736.3,67.89999999999998
PEL.NS,2016-05-16,1227.63,44.37,27.67,139.77,6.96,973.27,-68.25,94.41,26.159999999999997
PEL.NS,2017-05-16,2781.57,61.42,45.29,44.37,27.67,1227.63,38.43,88.16,126.59
PEL.NS,2018-05-16,2377.49,250.81,9.48,61.42,45.29,2781.57,308.35,-322.89,-14.539999999999964
PEL.NS,2019-05-16,2088.26,70.23,29.73,250.81,9.48,2377.49,-72.0,59.82,-12.18
PEL.NS,2020-05-16,888.5,1.07,830.37,70.23,29.73,2088.26,-98.48,41.02,-57.46
PEL.NS,2021-05-16,1633.65,59.07,27.66,1.07,830.37,888.5,5420.56,-5336.64,83.92000000000007
PEL.NS,2021-11-15,2654.3,49.4,53.73,59.07,27.66,1633.65,-16.37,78.83,62.459999999999994
PGHH.NS,2012-08-15,2270.35,55.85,40.65,,,,,,
PGHH.NS,2013-08-15,2828.5,62.6,45.18,55.85,40.65,2270.35,12.09,12.49,24.58
PGHH.NS,2014-08-15,4961.95,93.04,53.33,62.6,45.18,2828.5,48.63,26.81,75.44
PGHH.NS,2015-08-15,6365.05,106.63,59.69,93.04,53.33,4961.95,14.61,13.67,28.28
PGHH.NS,2016-08-15,6835.1,130.16,52.51,106.63,59.69,6365.05,22.07,-14.68,7.390000000000001
PGHH.NS,2017-08-15,8131.55,133.31,61.0,130.16,52.51,6835.1,2.42,16.56,18.979999999999997
PGHH.NS,2018-08-15,10797.95,115.4,93.57,133.31,61.0,8131.55,-13.43,46.22,32.79
PGHH.NS,2019-08-15,10295.4,129.12,79.74,115.4,93.57,10797.95,11.89,-16.54,-4.649999999999999
PGHH.NS,2020-08-15,10044.9,133.42,75.29,129.12,79.74,10295.4,3.33,-5.77,-2.4399999999999995
PGHH.NS,2021-08-15,12869.65,200.79,64.1,133.42,75.29,10044.9,50.49,-22.37,28.12
PGHH.NS,2021-11-15,14867.3,189.84,78.31,200.79,64.1,12869.65,-5.45,20.96,15.510000000000002
PIDILITIND.NS,2012-05-16,179.65,6.39,28.11,,,,,,
PIDILITIND.NS,2013-05-16,292.55,8.27,35.37,6.39,28.11,179.65,29.42,33.42,62.84
PIDILITIND.NS,2014-05-16,304.3,8.77,34.7,8.27,35.37,292.55,6.05,-2.01,4.04
PIDILITIND.NS,2015-05-16,595.65,10.0,59.56,8.77,34.7,304.3,14.03,81.7,95.73
PIDILITIND.NS,2016-05-16,607.05,15.66,38.76,10.0,59.56,595.65,56.6,-54.68,1.9200000000000017
PIDILITIND.NS,2017-05-16,751.95,16.77,44.84,15.66,38.76,607.05,7.09,16.8,23.89
PIDILITIND.NS,2018-05-16,1091.1,18.95,57.58,16.77,44.84,751.95,13.0,32.11,45.11
PIDILITIND.NS,2019-05-16,1164.55,18.21,63.95,18.95,57.58,1091.1,-3.91,10.63,6.720000000000001
PIDILITIND.NS,2020-05-16,1373.25,21.97,62.51,18.21,63.95,1164.55,20.65,-2.72,17.93
PIDILITIND.NS,2021-05-16,1888.25,22.26,84.83,21.97,62.51,1373.25,1.32,36.18,37.5
PIDILITIND.NS,2021-11-15,2426.2,26.42,91.83,22.26,84.83,1888.25,18.69,9.79,28.48
PIIND.NS,2012-05-16,94.44,8.27,11.42,,,,,,
PIIND.NS,2013-05-16,135.0,7.18,18.8,8.27,11.42,94.44,-13.18,56.11,42.93
PIIND.NS,2014-05-16,272.0,13.81,19.7,7.18,18.8,135.0,92.34,9.21,101.55000000000001
PIIND.NS,2015-05-16,685.9,18.0,38.11,13.81,19.7,272.0,30.34,121.83,152.17
PIIND.NS,2016-05-16,626.25,22.72,27.56,18.0,38.11,685.9,26.22,-34.95,-8.730000000000004
PIIND.NS,2017-05-16,830.1,33.39,24.86,22.72,27.56,626.25,46.96,-14.4,32.56
PIIND.NS,2018-05-16,854.1,26.66,32.04,33.39,24.86,830.1,-20.16,23.06,2.8999999999999986
PIIND.NS,2019-05-16,1054.45,29.72,35.48,26.66,32.04,854.1,11.48,11.97,23.450000000000003
PIIND.NS,2020-05-16,1486.0,33.06,44.95,29.72,35.48,1054.45,11.24,29.69,40.93
PIIND.NS,2021-05-16,2697.45,48.66,55.43,33.06,44.95,1486.0,47.19,34.32,81.50999999999999
PIIND.NS,2021-11-15,2737.85,52.2,52.45,48.66,55.43,2697.45,7.27,-5.77,1.5
PNB.NS,2012-05-16,146.24,29.63,4.94,,,,,,
PNB.NS,2013-05-16,164.49,28.03,5.87,29.63,4.94,146.24,-5.4,17.83,12.429999999999998
PNB.NS,2014-05-16,171.04,19.98,8.56,28.03,5.87,164.49,-28.72,32.67,3.950000000000003
PNB.NS,2015-05-16,147.4,18.33,8.04,19.98,8.56,171.04,-8.26,-5.57,-13.83
PNB.NS,2016-05-16,77.6,-18.79,-4.13,18.33,8.04,147.4,-202.51,155.14,-47.370000000000005
PNB.NS,2017-05-16,166.8,5.58,29.89,-18.79,-4.13,77.6,-129.7,244.63,114.93
PNB.NS,2018-05-16,85.95,-43.88,-1.96,5.58,29.89,166.8,-886.38,837.88,-48.5
PNB.NS,2019-05-16,82.3,-20.79,-3.96,-43.88,-1.96,85.95,-52.62,48.38,-4.239999999999995
PNB.NS,2020-05-16,28.8,0.65,44.31,-20.79,-3.96,82.3,-103.13,38.12,-65.00999999999999
PNB.NS,2021-05-16,36.8,2.45,15.02,0.65,44.31,28.8,276.92,-249.17,27.75000000000003
PNB.NS,2021-11-15,41.75,3.44,12.14,2.45,15.02,36.8,40.41,-26.92,13.489999999999995
SAIL.NS,2012-05-16,88.55,8.7,10.18,,,,,,
SAIL.NS,2013-05-16,63.15,5.64,11.2,8.7,10.18,88.55,-35.17,6.5,-28.67
SAIL.NS,2014-05-16,75.7,6.42,11.79,5.64,11.2,63.15,13.83,6.0,19.83
SAIL.NS,2015-05-16,67.05,4.93,13.6,6.42,11.79,75.7,-23.21,11.79,-11.420000000000002
SAIL.NS,2016-05-16,41.6,-10.11,-4.11,4.93,13.6,67.05,-305.07,267.04,-38.02999999999997
SAIL.NS,2017-05-16,61.85,-6.67,-9.27,-10.11,-4.11,41.6,-34.03,82.73,48.7
SAIL.NS,2018-05-16,74.05,-0.68,-108.9,-6.67,-9.27,61.85,-89.81,109.54,19.730000000000004
SAIL.NS,2019-05-16,46.2,5.69,8.12,-0.68,-108.9,74.05,-936.76,899.18,-37.58000000000004
SAIL.NS,2020-05-16,29.35,5.13,5.72,5.69,8.12,46.2,-9.84,-26.65,-36.489999999999995
SAIL.NS,2021-05-16,127.15,10.04,12.66,5.13,5.72,29.35,95.71,237.4,333.11
SAIL.NS,2021-11-15,117.5,31.89,3.68,10.04,12.66,127.15,217.63,-225.22,-7.590000000000003
SBICARD.NS,2020-05-16,539.45,13.26,40.68,,,,,,
SBICARD.NS,2021-05-16,969.85,10.47,92.63,13.26,40.68,539.45,-21.04,100.83,79.78999999999999
SBICARD.NS,2021-11-15,1085.7,11.0,98.7,10.47,92.63,969.85,5.06,6.88,11.94
TORNTPHARM.NS,2012-05-16,320.12,16.79,19.07,,,,,,
TORNTPHARM.NS,2013-05-16,359.95,25.58,14.07,16.79,19.07,320.12,52.35,-39.95,12.399999999999999
TORNTPHARM.NS,2014-05-16,604.75,39.23,15.42,25.58,14.07,359.95,53.36,14.71,68.07
TORNTPHARM.NS,2015-05-16,1257.55,44.38,28.34,39.23,15.42,604.75,13.13,94.81,107.94
TORNTPHARM.NS,2016-05-16,1391.7,102.42,13.59,44.38,28.34,1257.55,130.78,-120.13,10.650000000000006
TORNTPHARM.NS,2017-05-16,1300.4,55.17,23.57,102.42,13.59,1391.7,-46.13,39.56,-6.57
TORNTPHARM.NS,2018-05-16,1350.1,40.07,33.69,55.17,23.57,1300.4,-27.37,31.18,3.8099999999999987
TORNTPHARM.NS,2019-05-16,1631.55,25.78,63.29,40.07,33.69,1350.1,-35.66,56.52,20.860000000000007
TORNTPHARM.NS,2020-05-16,2461.45,60.55,40.65,25.78,63.29,1631.55,134.87,-84.02,50.85000000000001
TORNTPHARM.NS,2021-05-16,2722.3,73.98,36.8,60.55,40.65,2461.45,22.18,-11.57,10.61
TORNTPHARM.NS,2021-11-15,2791.35,74.87,37.28,73.98,36.8,2722.3,1.2,1.32,2.52
VEDL.NS,2012-05-16,189.8,31.01,6.12,,,,,,
VEDL.NS,2013-05-16,163.95,26.24,6.25,31.01,6.12,189.8,-15.38,1.8,-13.58
VEDL.NS,2014-05-16,193.6,21.25,9.11,26.24,6.25,163.95,-19.02,37.07,18.05
VEDL.NS,2015-05-16,210.35,-52.77,-3.99,21.25,9.11,193.6,-348.33,357.07,8.740000000000009
VEDL.NS,2016-05-16,98.0,-41.39,-2.37,-52.77,-3.99,210.35,-21.57,-31.88,-53.45
VEDL.NS,2017-05-16,240.9,23.47,10.26,-41.39,-2.37,98.0,-156.7,302.48,145.78000000000003
VEDL.NS,2018-05-16,281.7,27.82,10.13,23.47,10.26,240.9,18.53,-1.5,17.03
VEDL.NS,2019-05-16,160.05,19.01,8.42,27.82,10.13,281.7,-31.67,-11.54,-43.21
VEDL.NS,2020-05-16,92.95,-17.93,-5.18,19.01,8.42,160.05,-194.32,152.36,-41.95999999999998
VEDL.NS,2021-05-16,272.4,31.21,8.73,-17.93,-5.18,92.95,-274.07,467.06,192.99
VEDL.NS,2021-11-15,328.2,49.95,6.57,31.21,8.73,272.4,60.04,-39.61,20.43
YESBANK.NS,2013-05-16,105.57,7.25,14.56,,,,,,
YESBANK.NS,2014-05-16,104.75,8.94,11.72,7.25,14.56,105.57,23.31,-24.05,-0.740000000000002
YESBANK.NS,2015-05-16,169.91,9.56,17.77,8.94,11.72,104.75,6.94,55.22,62.16
YESBANK.NS,2016-05-16,190.11,12.03,15.8,9.56,17.77,169.91,25.84,-13.95,11.89
YESBANK.NS,2017-05-16,294.41,14.63,20.12,12.03,15.8,190.11,21.61,33.24,54.85
YESBANK.NS,2018-05-16,345.75,18.38,18.81,14.63,20.12,294.41,25.63,-8.18,17.45
YESBANK.NS,2019-05-16,142.95,7.38,19.37,18.38,18.81,345.75,-59.85,1.2,-58.65
YESBANK.NS,2020-05-16,28.7,-13.09,-2.19,7.38,19.37,142.95,-277.37,197.43,-79.94
YESBANK.NS,2021-05-16,13.2,-1.39,-9.5,-13.09,-2.19,28.7,-89.38,35.4,-53.98
YESBANK.NS,2021-11-15,13.15,-1.28,-10.27,-1.39,-9.5,13.2,-7.91,7.47,-0.4400000000000004
